2025-09-01 07:52:59,778 INFO     summarize: summarize {
2025-09-01 07:53:01,184 INFO                       write_run_display_json {
2025-09-01 07:53:01,639 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.3-70b-instruct-turbo,model_deployment=together_llama-3.3-70b-instruct-turbo/instances.json
2025-09-01 07:53:01,644 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=anthropic_claude-3-7-sonnet-20250219,model_deployment=anthropic_claude-3-7-sonnet-20250219/instances.json
2025-09-01 07:53:01,733 INFO                         Writing 325681 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.3-70b-instruct-turbo,model_deployment=together_llama-3.3-70b-instruct-turbo/display_predictions.json
2025-09-01 07:53:01,790 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-mini-2025-04-14,model_deployment=openai_gpt-4.1-mini-2025-04-14/instances.json
2025-09-01 07:53:01,825 INFO                         Writing 333729 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=anthropic_claude-3-7-sonnet-20250219,model_deployment=anthropic_claude-3-7-sonnet-20250219/display_predictions.json
2025-09-01 07:53:01,839 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.2-3b-instruct,model_deployment=huggingface_llama-3.2-3b-instruct/instances.json
2025-09-01 07:53:01,912 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-2025-04-14,model_deployment=openai_gpt-4.1-2025-04-14/instances.json
2025-09-01 07:53:01,935 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.1-8b-instruct,model_deployment=huggingface_llama-3.1-8b-instruct/instances.json
2025-09-01 07:53:01,945 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.2-1b-instruct,model_deployment=huggingface_llama-3.2-1b-instruct/instances.json
2025-09-01 07:53:01,968 INFO                         Writing 142552 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.3-70b-instruct-turbo,model_deployment=together_llama-3.3-70b-instruct-turbo/display_requests.json
2025-09-01 07:53:01,978 INFO                         Writing 350157 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-mini-2025-04-14,model_deployment=openai_gpt-4.1-mini-2025-04-14/display_predictions.json
2025-09-01 07:53:01,985 INFO                         Writing 142592 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=anthropic_claude-3-7-sonnet-20250219,model_deployment=anthropic_claude-3-7-sonnet-20250219/display_requests.json
2025-09-01 07:53:02,004 INFO                         Writing 312585 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.2-3b-instruct,model_deployment=huggingface_llama-3.2-3b-instruct/display_predictions.json
2025-09-01 07:53:02,007 INFO                         Writing 357649 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-2025-04-14,model_deployment=openai_gpt-4.1-2025-04-14/display_predictions.json
2025-09-01 07:53:02,021 INFO                         Writing 338823 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.1-8b-instruct,model_deployment=huggingface_llama-3.1-8b-instruct/display_predictions.json
2025-09-01 07:53:02,031 INFO                         Writing 332442 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.2-1b-instruct,model_deployment=huggingface_llama-3.2-1b-instruct/display_predictions.json
2025-09-01 07:53:02,040 INFO                         Writing 142352 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-mini-2025-04-14,model_deployment=openai_gpt-4.1-mini-2025-04-14/display_requests.json
2025-09-01 07:53:02,043 INFO                         Writing 142332 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.2-3b-instruct,model_deployment=huggingface_llama-3.2-3b-instruct/display_requests.json
2025-09-01 07:53:02,045 INFO                         Writing 142152 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-2025-04-14,model_deployment=openai_gpt-4.1-2025-04-14/display_requests.json
2025-09-01 07:53:02,050 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=epfl-llm_meditron-7b,model_deployment=huggingface_meditron-7b/instances.json
2025-09-01 07:53:02,054 INFO                       } [0.869s]
2025-09-01 07:53:02,056 INFO                     } [0.872s]
2025-09-01 07:53:02,056 INFO                     write_run_display_json {
2025-09-01 07:53:02,058 INFO                   } [0.875s]
2025-09-01 07:53:02,061 INFO                   Writing 142332 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.2-1b-instruct,model_deployment=huggingface_llama-3.2-1b-instruct/display_requests.json
2025-09-01 07:53:02,064 INFO                   Writing 142332 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=meta_llama-3.1-8b-instruct,model_deployment=huggingface_llama-3.1-8b-instruct/display_requests.json
2025-09-01 07:53:02,066 INFO                 } [0.883s]
2025-09-01 07:53:02,066 INFO                 write_run_display_json {
2025-09-01 07:53:02,068 INFO               } [0.885s]
2025-09-01 07:53:02,068 INFO                 write_run_display_json {
2025-09-01 07:53:02,069 INFO                 write_run_display_json {
2025-09-01 07:53:02,071 INFO                 Writing 179305 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=epfl-llm_meditron-7b,model_deployment=huggingface_meditron-7b/display_predictions.json
2025-09-01 07:53:02,072 INFO                   write_run_display_json {
2025-09-01 07:53:02,088 INFO                   } [0.016s]
2025-09-01 07:53:02,118 INFO                     write_run_display_json {
2025-09-01 07:53:02,115 INFO                   } [0.012s]
2025-09-01 07:53:02,152 INFO                       write_run_display_json {
2025-09-01 07:53:02,377 INFO                         Writing 142012 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=epfl-llm_meditron-7b,model_deployment=huggingface_meditron-7b/display_requests.json
2025-09-01 07:53:02,463 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-nano-2025-04-14,model_deployment=openai_gpt-4.1-nano-2025-04-14/instances.json
2025-09-01 07:53:02,506 INFO                         Writing 336243 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-nano-2025-04-14,model_deployment=openai_gpt-4.1-nano-2025-04-14/display_predictions.json
2025-09-01 07:53:02,506 INFO                       } [0.354s]
2025-09-01 07:53:02,506 INFO                       write_run_display_json {
2025-09-01 07:53:02,593 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r2/instances.json
2025-09-01 07:53:02,623 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r3/instances.json
2025-09-01 07:53:02,639 INFO                         Writing 142352 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=openai_gpt-4.1-nano-2025-04-14,model_deployment=openai_gpt-4.1-nano-2025-04-14/display_requests.json
2025-09-01 07:53:02,667 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif/instances.json
2025-09-01 07:53:02,664 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif/instances.json
2025-09-01 07:53:02,679 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r2/instances.json
2025-09-01 07:53:02,697 INFO                       } [0.186s]
2025-09-01 07:53:02,720 INFO                       Writing 347059 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r3/display_predictions.json
2025-09-01 07:53:02,722 INFO                       Writing 346664 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r2/display_predictions.json
2025-09-01 07:53:02,751 INFO                       write_run_display_json {
2025-09-01 07:53:02,758 INFO                       Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft/instances.json
2025-09-01 07:53:02,900 INFO                       Writing 301671 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif/display_predictions.json
2025-09-01 07:53:02,912 INFO                       Writing 319077 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif/display_predictions.json
2025-09-01 07:53:02,923 INFO                         Writing 334001 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r2/display_predictions.json
2025-09-01 07:53:02,927 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r3/instances.json
2025-09-01 07:53:02,932 INFO                         Writing 370257 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft/display_predictions.json
2025-09-01 07:53:02,933 INFO                         Writing 143432 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r3/display_requests.json
2025-09-01 07:53:02,967 INFO                         Writing 143592 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r2/display_requests.json
2025-09-01 07:53:02,983 INFO                         Writing 400899 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r3/display_predictions.json
2025-09-01 07:53:02,986 INFO                         Writing 143432 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif-r2/display_requests.json
2025-09-01 07:53:02,995 INFO                         Writing 143312 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-rlaif/display_requests.json
2025-09-01 07:53:02,998 INFO                         Writing 143472 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif/display_requests.json
2025-09-01 07:53:03,006 INFO                       } [0.086s]
2025-09-01 07:53:03,008 INFO                     } [0.89s]
2025-09-01 07:53:03,015 INFO                     Writing 143232 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft/display_requests.json
2025-09-01 07:53:03,018 INFO                     Writing 143592 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-base-sft-rlaif-r3/display_requests.json
2025-09-01 07:53:03,024 INFO                     write_run_display_json {
2025-09-01 07:53:03,032 INFO                   } [0.915s]
2025-09-01 07:53:03,034 INFO                 } [0.962s]
2025-09-01 07:53:03,051 INFO               } [0.983s]
2025-09-01 07:53:03,051 INFO               write_run_display_json {
2025-09-01 07:53:03,066 INFO                 write_run_display_json {
2025-09-01 07:53:03,070 INFO                 write_run_display_json {
2025-09-01 07:53:03,081 INFO                 write_run_display_json {
2025-09-01 07:53:03,085 INFO                 Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp/instances.json
2025-09-01 07:53:03,088 INFO                 } [0.003s]
2025-09-01 07:53:03,090 INFO               } [0.029s]
2025-09-01 07:53:03,156 INFO                     write_run_display_json {
2025-09-01 07:53:03,163 INFO                     Writing 524942 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp/display_predictions.json
2025-09-01 07:53:03,201 INFO                     write_run_display_json {
2025-09-01 07:53:03,458 INFO                       Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif/instances.json
2025-09-01 07:53:03,544 INFO                         Writing 142992 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp/display_requests.json
2025-09-01 07:53:03,571 INFO                         Writing 563299 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif/display_predictions.json
2025-09-01 07:53:03,581 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif/instances.json
2025-09-01 07:53:03,626 INFO                         Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r3/instances.json
2025-09-01 07:53:03,626 INFO                       } [0.13s]
2025-09-01 07:53:03,641 INFO                       Writing 143232 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif/display_requests.json
2025-09-01 07:53:03,726 INFO                       Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r2/instances.json
2025-09-01 07:53:03,731 INFO                       Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft/instances.json
2025-09-01 07:53:03,734 INFO                       Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r2/instances.json
2025-09-01 07:53:03,741 INFO                       Writing 320035 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif/display_predictions.json
2025-09-01 07:53:03,741 INFO                     } [0.494s]
2025-09-01 07:53:03,751 INFO                     Writing 504012 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r2/display_predictions.json
2025-09-01 07:53:03,755 INFO                     Writing 492735 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r3/display_predictions.json
2025-09-01 07:53:03,775 INFO                     Writing 402187 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft/display_predictions.json
2025-09-01 07:53:03,780 INFO                     Writing 170474 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r3/instances.json
2025-09-01 07:53:03,785 INFO                     Writing 331300 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r2/display_predictions.json
2025-09-01 07:53:03,788 INFO                     Writing 143352 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r2/display_requests.json
2025-09-01 07:53:03,800 INFO                     Writing 143392 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif/display_requests.json
2025-09-01 07:53:03,803 INFO                     Writing 143352 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-rlaif-r3/display_requests.json
2025-09-01 07:53:03,805 INFO                     Writing 348268 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r3/display_predictions.json
2025-09-01 07:53:03,808 INFO                     Writing 143152 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft/display_requests.json
2025-09-01 07:53:03,814 INFO                   } [0.679s]
2025-09-01 07:53:03,818 INFO                   Writing 143512 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r2,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r2/display_requests.json
2025-09-01 07:53:03,824 INFO                 } [0.694s]
2025-09-01 07:53:03,828 INFO               } [0.708s]
2025-09-01 07:53:03,831 INFO             } [2.649s]
2025-09-01 07:53:03,834 INFO             Writing 143512 characters to benchmark_output/runs/my-medhelm-suite/aci_bench:model=wjkim9653_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r3,model_deployment=huggingface_llama-3.2-3b-instruct-ldi-clinic-cp-sft-rlaif-r3/display_requests.json
2025-09-01 07:53:03,843 INFO           } [2.662s]
2025-09-01 07:53:03,854 INFO         } [2.672s]
2025-09-01 07:53:03,855 INFO       } [2.674s]
2025-09-01 07:53:03,868 INFO       Writing 89821 characters to benchmark_output/runs/my-medhelm-suite/schema.json
2025-09-01 07:53:03,870 INFO       Summarizer.write_executive_summary {
2025-09-01 07:53:03,871 INFO         Writing 99 characters to benchmark_output/runs/my-medhelm-suite/summary.json
2025-09-01 07:53:03,871 INFO       } [0.0s]
2025-09-01 07:53:03,969 INFO       Writing 1015142 characters to benchmark_output/runs/my-medhelm-suite/runs.json
2025-09-01 07:53:03,979 INFO       Writing 77426 characters to benchmark_output/runs/my-medhelm-suite/run_specs.json
2025-09-01 07:53:03,980 INFO       Writing 3638 characters to benchmark_output/runs/my-medhelm-suite/runs_to_run_suites.json
2025-09-01 07:53:03,981 WARNING    group clinical mentioned in run spec aci_bench:model=anthropic_claude-3-7-sonnet-20250219,model_deployment=anthropic_claude-3-7-sonnet-20250219 but undefined in schema_medhelm.yaml, skipping
2025-09-01 07:53:03,981 WARNING    group clinical mentioned in run spec aci_bench:model=epfl-llm_meditron-7b,model_deployment=huggingface_meditron-7b but undefined in schema_medhelm.yaml, skipping
2025-09-01 07:53:03,981 WARNING    group clinical mentioned in run spec aci_bench:model=meta_llama-3.1-8b-instruct,model_deployment=huggingface_llama-3.1-8b-instruct but undefined in schema_medhelm.yaml, skipping
